  0.1066795671	  0.9961123763	691.4001334430	13953.0000000000	24000.0000000000	15789.0000000000	 48.0000000000	 30.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1031198080	 26.4583101804	1743921.9688101148	 91.7174804237	-199.1565559520	234838.8897943560
  0.1041333333	  1.0476845720	705.7681024914	18750.0000000000	20000.0000000000	18750.0000000000	 36.0000000000	 36.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0917819859	 13.9168546836	728186.9296902808	 30.7650561497	283.7956620697	85005.3575167544
  0.0940036179	  1.0796230447	681.5686666760	13636.0000000000	21429.0000000000	42857.0000000000	 48.0000000000	 30.0000000000	 18.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1038540042	 27.8872116186	929157.7820379956	-92.8707874389	-335.0086010088	-4770.6266187801
  0.0960936437	  0.9726810498	685.7312329167	12245.0000000000	19355.0000000000	19355.0000000000	 54.0000000000	 36.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0734684589	 16.7565322970	1182695.4185552802	119.4077317800	-357.4011452599	96328.8765083800
  0.0986630267	  1.0076580445	681.7713816205	9524.0000000000	13636.0000000000	26087.0000000000	 66.0000000000	 48.0000000000	 24.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0810715512	 17.2604422262	630586.1699496235	-296.7849177605	-1278.3497998214	-23295.1444378553
  0.0904497459	  0.9358264175	687.5563534110	17647.0000000000	50000.0000000000	20690.0000000000	 36.0000000000	 18.0000000000	 30.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0994373041	 23.2831980640	942463.2688879344	 37.3434744754	 15.8858153998	65574.3340841661
  0.0926944444	  1.0116972545	672.4651735387	12000.0000000000	13043.0000000000	16667.0000000000	 54.0000000000	 48.0000000000	 42.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0821740622	  5.3188218256	1666205.3443425281	-131.0769572249	797.7926922836	-183426.2577505912
  0.0937044444	  0.9790232340	677.5682405895	75000.0000000000	15789.0000000000	21429.0000000000	 12.0000000000	 42.0000000000	 30.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1074015560	 23.0052799006	2333066.7637567096	 -0.2842977957	843.1693854413	-91790.7676268278
  0.0975059127	  0.9597801018	688.7800269145	13953.0000000000	23077.0000000000	18750.0000000000	 48.0000000000	 30.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1025961984	 23.4524113160	1159539.8151253390	-90.5224345159	213.9607127414	-100448.0132180212
  0.0911409114	  1.0425819802	684.6463193125	22222.0000000000	35294.0000000000	20000.0000000000	 30.0000000000	 18.0000000000	 36.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0691771940	 11.4696130781	852248.6273671698	 14.6708989416	-34.9981535886	-71178.0420372916
